1204,"Ady Endre ","utca",,69,,167,,"XX."
1204,"Ady Endre ","utca",,86,,160,,"XX."
1211,"Ady Endre ","út",,1,,15,,"XXI."
1211,"Ady Endre ","út",,2,,64,,"XXI."
1215,"Ady Endre ","út",,-3,,0,,"XXI."
1221,"Ady Endre ","út",,0,,0,,"XXII."
1025,"Áfonya ","utca",,0,,0,,"II."
1213,"Áfonyás ","utca",,0,,0,,"XXI."
1016,"Ág ","utca",,0,,0,,"I."
1113,"Aga ","utca",,0,,0,,"XI."
1113,"Aga     ","köz",,0,,0,,"XI."
1121,"Agancs ","út",,0,,0,,"XII."
1222,"Agár ","utca",,0,,0,,"XXII."
1126,"Agárdi ","út",,0,,0,,"XII."
1173,"Ágas ","utca",,0,,0,,"XVII."
1213,"Aggteleki ","utca",,0,,0,,"XXI."
1121,"Ágnes","köz",,0,,0,,"XII."
1121,"Ágnes ","út",,0,,0,,"XII."
1032,"Ágoston ","utca",,0,,0,,"III."
1163,"Ágoston Péter ","utca",,0,,0,,"XVI."
1162,"Ágota ","utca",,0,,0,,"XVI."
1131,"Agyag ","utca",,0,,0,,"XIII."
1174,"Agyagdombi","dűlő",,0,,0,,"XVII."
1223,"Agyagfalva","utca",,0,,0,,"XXII."
1108,"Agyagfejtő ","utca",,0,,0,,"X."
1171,"Agyagos ","utca",,0,,0,,"XVII."
1112,"Ágyás ","utca",,0,,0,,"XI."
1165,"Ajak ","utca",,0,,0,,"XVI."
1148,"Ajka ","utca",,0,,0,,"XIV."
1113,"Ajnácskő ","utca",,0,,0,,"XI."
1183,"Ajtony ","utca",,0,,0,,"XVIII."
1194,"Ajtósi ","utca",,0,,0,,"XIX."
1146,"Ajtósi Dürer     ","sor",,0,,0,,"XIV."
1033,"Akác     ","köz",,0,,0,,"III."
1039,"Akácfa ","utca",,0,,0,,"III."
1072,"Akácfa ","utca",,1,,45,,"VII."
1072,"Akácfa ","utca",,2,,48,,"VII."
1073,"Akácfa ","utca",,-3,,0,,"VII."
1162,"Akácfa ","utca",,0,,0,,"XVI."
1183,"Akácfa ","utca",,0,,0,,"XVIII."
1201,"Akácfa ","utca",,1,,99,,"XX."
1201,"Akácfa ","utca",,2,,104,,"XX."
1204,"Akácfa ","utca",,-3,,0,,"XX."
1214,"Akácfa ","utca",,0,,0,,"XXI."
1116,"Akácillat","utca",,0,,0,,"XI."
1188,"Akácos","köz",,0,,0,,"XVIII."
1214,"Akácos","sétány",,0,,0,,"XXI."
1188,"Akácos ","utca",,0,,0,,"XVIII."
1173,"Akácvirág ","utca",,0,,0,,"XVII."
1183,"Akadály ","utca",,0,,0,,"XVIII."
1054,"Akadémia ","utca",,0,,0,,"V."
1106,"Akna ","utca",,0,,0,,"X."
1171,"Aknász ","utca",,0,,0,,"XVII."
1225,"Akó ","utca",,0,,0,,"XXII."
1162,"Ákos ","utca",,0,,0,,"XVI."
1183,"Ákos mester","utca",,0,,0,,"XVIII."
1116,"Alabástrom ","utca",,0,,0,,"XI."
1188,"Alacskai","út",,-1,,0,,"XVIII."
1182,"Alacskai ","út",,-2,,0,,"XVIII."
1182,"Alacskai     ","köz",,0,,0,,"XVIII."
1188,"Alacskai úti lakótelep","lakótelep",,0,,0,,"XVIII."
1016,"Aladár ","utca",,0,,0,,"I."
1151,"Alag ","utca",,0,,0,,"XV."
1151,"Alagi ","tér",,0,,0,,"XV."
1013,"Alagút","utca",,0,,0,,"I."
1172,"Alapkő ","utca",,0,,0,,"XVII."
1163,"Albán ","utca",,0,,0,,"XVI."
1116,"Albert ","utca",,42,,48,,"XI."
1116,"Albert ","utca",,45,,51,,"XI."
1119,"Albert ","utca",,1,,43,,"XI."
1119,"Albert ","utca",,2,,40,,"XI."
1119,"Albert ","utca",,50,,0,,"XI."
1119,"Albert ","utca",,53,,0,,"XI."
1205,"Albert ","utca",,0,,0,,"XX."
1237,"Albert Gyula ","utca",,0,,0,,"XXIII."
1116,"Albertfalva ","tér",,0,,0,,"XI."
1116,"Albertfalva ","utca",,0,,0,,"XI."
1101,"Albertirsai     ","út",,0,,0,,"X."
1101,"Albertirsai     ","köz",,0,,0,,"X."
1165,"Album ","utca",,0,,0,,"XVI."
1165,"Album     ","köz",,0,,0,,"XVI."
1022,"Áldás ","utca",,-2,,0,,"II."
1025,"Áldás ","utca",,-1,,0,,"II."
1163,"Aldebrő ","utca",,0,,0,,"XVI."
1031,"Áldomás ","utca",,0,,0,,"III."
1081,"Alföldi ","utca",,0,,0,,"VIII."
1172,"Algir ","utca",,0,,0,,"XVII."
1106,"Algyógyi ","utca",,0,,0,,"X."
1025,"Ali ","utca",,0,,0,,"II."
1132,"Alig ","utca",,0,,0,,"XIII."
1103,"Alkér","köz",,0,,0,,"X."
1103,"Alkér ","utca",,1,,51,,"X."
1103,"Alkér ","utca",,2,,42,,"X."
1104,"Alkér ","utca",,-3,,0,,"X."
1121,"Alkony ","út",,0,,0,,"XII."
1012,"Alkotás ","utca",,2,,38,,"I."
